Date,Open,High,Low,Close
2021-04-01 13:30:00,318.513,323.0,317.9185,322.321
2021-04-01 13:45:00,322.3291,323.9121,320.4504,320.6418
2021-04-01 14:00:00,320.6418,322.15,319.7067,321.1001
2021-04-01 14:15:00,321.1,325.0,321.1,323.6143
2021-04-01 14:30:00,323.6143,329.86,323.1494,328.5298
2021-04-01 14:45:00,328.4834,329.2999,325.2767,327.8253
2021-04-01 15:00:00,327.8755,330.888,327.6885,328.2381
2021-04-01 15:15:00,328.2381,329.8159,323.5643,326.4917
2021-04-01 15:30:00,326.4917,328.0915,323.69,325.6716
2021-04-01 15:45:00,325.6715,327.5,325.3009,327.4493
2021-04-01 16:00:00,327.4583,329.6222,325.5001,328.7278
2021-04-01 16:15:00,328.736,329.443,326.1306,327.8497
2021-04-01 16:30:00,327.8121,327.8121,324.6962,325.3396
2021-04-01 16:45:00,325.2644,327.0,325.0,325.8272
2021-04-01 17:00:00,325.8354,327.0,324.6689,326.7919
2021-04-01 17:15:00,326.7919,327.8821,326.3,326.667
2021-04-01 17:30:00,326.6951,327.7248,325.1498,325.5801
2021-04-01 17:45:00,325.5971,326.1497,317.94,322.0
2021-04-01 18:00:00,321.9228,323.1736,318.6315,318.7872
2021-04-01 18:15:00,318.7213,324.9047,314.9355,323.9172
2021-04-01 18:30:00,323.8969,326.2518,322.3035,324.0259
2021-04-01 18:45:00,324.0649,327.904,323.1462,327.8249
2021-04-01 19:00:00,327.8249,329.9216,327.3689,329.4163
2021-04-01 19:15:00,329.3869,329.95,323.025,325.8363
2021-04-01 19:30:00,325.8364,327.3134,324.194,326.5584
2021-04-01 19:45:00,326.49,328.3916,325.7115,327.9105
2021-04-01 20:00:00,327.9105,329.5,327.6584,328.4834
2021-04-01 20:15:00,328.4803,329.9,326.9821,329.0309
2021-04-01 20:30:00,329.04,330.0,328.0505,329.7387
2021-04-01 20:45:00,329.7387,330.25,327.6376,328.6761
2021-04-01 21:00:00,328.8373,329.1,327.1428,328.977
2021-04-01 21:15:00,328.9772,330.7279,327.5374,330.6097
2021-04-01 21:30:00,330.6097,332.7455,329.0,329.9864
2021-04-01 21:45:00,329.9997,333.0,329.9277,331.8205
2021-04-01 22:00:00,331.831,332.8999,330.6256,332.1443
2021-04-01 22:15:00,332.1408,332.5112,330.2722,331.2268
2021-04-01 22:30:00,331.2477,333.8421,331.1,332.972
2021-04-01 22:45:00,332.9575,337.9706,332.9072,335.98
2021-04-01 23:00:00,335.98,339.0,335.9715,337.2386
2021-04-01 23:15:00,337.1617,338.7997,334.81,337.3129
2021-04-01 23:30:00,337.439,338.6999,336.0044,336.2627
2021-04-01 23:45:00,336.2023,336.6875,333.7937,334.7991
2021-04-02 00:00:00,334.6706,338.9704,334.4,337.6544
2021-04-02 00:15:00,337.6526,340.0,337.0308,339.9901
2021-04-02 00:30:00,339.9901,345.0,339.2308,344.5979
2021-04-02 00:45:00,344.598,349.2,343.8525,349.2
2021-04-02 01:00:00,349.2,356.9882,344.5039,351.5183
2021-04-02 01:15:00,351.5167,352.3401,346.9459,349.7038
2021-04-02 01:30:00,349.5033,351.7346,345.6246,345.8991
2021-04-02 01:45:00,345.899,348.8457,345.7902,347.3175
2021-04-02 02:00:00,347.3175,348.0,340.6181,340.8608
2021-04-02 02:15:00,340.86,345.2209,340.338,341.5175
2021-04-02 02:30:00,341.5232,345.0,340.4167,343.7954
2021-04-02 02:45:00,343.7953,346.3344,342.628,343.8698
2021-04-02 03:00:00,343.8698,345.5,341.29,341.4794
2021-04-02 03:15:00,341.4881,343.4587,341.29,343.1533
2021-04-02 03:30:00,343.1532,344.6741,342.0809,344.3204
2021-04-02 03:45:00,344.3146,344.7214,341.8,343.9262
2021-04-02 04:00:00,343.9053,344.2,341.0,341.6559
2021-04-02 04:15:00,341.6302,343.499,341.2602,343.4812
2021-04-02 04:30:00,343.4811,347.4994,343.3962,346.0873
2021-04-02 04:45:00,345.9761,347.0371,342.9123,344.4623
2021-04-02 05:00:00,344.4609,349.0,344.3851,348.5894
2021-04-02 05:15:00,348.5894,354.7583,348.4899,352.4736
2021-04-02 05:30:00,352.4646,354.7,349.6464,352.7954
2021-04-02 05:45:00,352.8504,353.8308,349.875,352.6432
2021-04-02 06:00:00,352.6994,353.4027,350.4702,352.0808
2021-04-02 06:15:00,352.075,355.6642,351.5658,355.6014
2021-04-02 06:30:00,355.6553,356.9,349.2467,350.2234
2021-04-02 06:45:00,350.2419,353.2,350.2,352.0991
2021-04-02 07:00:00,352.0991,355.0,352.0683,353.0249
2021-04-02 07:15:00,353.0249,353.7222,351.5,351.9578
2021-04-02 07:30:00,351.9577,352.3,350.1156,351.8219
2021-04-02 07:45:00,351.8159,352.7777,350.7576,351.5284
2021-04-02 08:00:00,351.5088,353.8,351.4,352.6163
2021-04-02 08:15:00,352.6163,354.0,352.3,353.839
2021-04-02 08:30:00,353.7658,355.4321,352.9217,353.5368
2021-04-02 08:45:00,353.5368,353.9455,351.3,352.1044
2021-04-02 09:00:00,352.1064,352.6352,346.7241,348.0
2021-04-02 09:15:00,348.0,350.0179,347.0,348.8275
2021-04-02 09:30:00,348.8774,349.5,346.0,349.3771
2021-04-02 09:45:00,349.3771,351.3116,349.0,350.5991
2021-04-02 10:00:00,350.543,350.6411,347.5236,347.6666
2021-04-02 10:15:00,347.6666,350.1,347.3838,349.8094
2021-04-02 10:30:00,349.8133,351.0,349.1375,349.4151
2021-04-02 10:45:00,349.4258,350.0543,347.7001,347.7001
2021-04-02 11:00:00,347.7001,348.8866,347.6627,348.4321
2021-04-02 11:15:00,348.2625,349.5612,347.4738,347.9484
2021-04-02 11:30:00,347.9397,348.8526,346.0,346.3573
2021-04-02 11:45:00,346.3705,347.9494,346.0,346.8385
2021-04-02 12:00:00,346.8136,346.9939,337.7675,339.619
2021-04-02 12:15:00,339.619,344.3999,339.207,343.4429
2021-04-02 12:30:00,343.4428,346.253,343.3546,345.6277
2021-04-02 12:45:00,345.6277,346.22,344.0,346.156
2021-04-02 13:00:00,346.156,348.1012,345.5413,348.0287
2021-04-02 13:15:00,348.0393,348.5449,344.5,346.0089
2021-04-02 13:30:00,346.0323,346.1164,341.6927,344.6589
2021-04-02 13:45:00,344.6442,345.8589,343.15,345.5601
2021-04-02 14:00:00,345.5617,347.9,344.4517,347.6973
2021-04-02 14:15:00,347.6973,349.437,347.3015,349.2
2021-04-02 14:30:00,349.2483,352.6228,347.768,351.545
2021-04-02 14:45:00,351.6296,352.0201,348.4261,349.2984
2021-04-02 15:00:00,349.2984,349.4359,347.2683,347.3602
2021-04-02 15:15:00,347.3737,348.277,345.781,347.1592
2021-04-02 15:30:00,347.1553,348.8364,347.0815,348.1478
2021-04-02 15:45:00,348.1954,348.649,346.2266,346.8853
2021-04-02 16:00:00,346.8016,348.0411,344.5,344.9212
2021-04-02 16:15:00,344.9213,345.5,342.2,343.2
2021-04-02 16:30:00,343.1486,345.5999,342.01,344.2609
2021-04-02 16:45:00,344.2198,344.7527,341.4193,342.6668
2021-04-02 17:00:00,342.6661,343.5996,340.101,340.7015
2021-04-02 17:15:00,340.7015,341.8181,339.3221,339.8293
2021-04-02 17:30:00,339.8301,341.4257,336.1616,337.595
2021-04-02 17:45:00,337.5949,339.36,336.5994,337.1215
2021-04-02 18:00:00,337.0771,341.3,336.663,340.974
2021-04-02 18:15:00,340.974,341.4332,337.645,338.1953
2021-04-02 18:30:00,338.1953,338.3969,337.0,338.2402
2021-04-02 18:45:00,338.2401,338.3707,331.6851,334.8444
2021-04-02 19:00:00,334.8445,334.9657,324.6162,330.4239
2021-04-02 19:15:00,330.4873,334.2856,329.4392,333.8854
2021-04-02 19:30:00,333.8193,337.0832,332.5769,336.498
2021-04-02 19:45:00,336.462,337.774,335.7812,337.3612
2021-04-02 20:00:00,337.3784,341.1999,336.7501,340.99
2021-04-02 20:15:00,340.8521,341.436,337.7551,338.6899
2021-04-02 20:30:00,338.6777,340.8766,338.0803,340.2166
2021-04-02 20:45:00,340.2056,341.551,338.3666,340.9174
2021-04-02 21:00:00,340.9795,340.9799,338.5862,338.5994
2021-04-02 21:15:00,338.6015,338.6808,335.7696,337.9603
2021-04-02 21:30:00,337.9603,339.1706,337.4138,338.6784
2021-04-02 21:45:00,338.6699,338.7166,336.4935,337.0082
2021-04-02 22:00:00,337.0072,338.9553,336.8161,337.6431
2021-04-02 22:15:00,337.6897,338.8387,337.2914,337.6077
2021-04-02 22:30:00,337.6254,337.6391,334.2092,336.1496
2021-04-02 22:45:00,336.1917,336.4153,332.0537,332.2498
2021-04-02 23:00:00,332.2282,335.1764,331.3,333.2154
2021-04-02 23:15:00,333.2,336.7431,333.0005,336.1861
2021-04-02 23:30:00,336.2384,337.9841,336.169,337.0945
2021-04-02 23:45:00,337.1126,338.6011,337.0,338.2932
2021-04-03 00:00:00,338.2932,343.9374,337.95,343.9286
2021-04-03 00:15:00,343.8916,346.7832,343.0,345.0777
2021-04-03 00:30:00,344.9985,345.0784,342.1011,342.5559
2021-04-03 00:45:00,342.4039,344.9913,342.316,344.0
2021-04-03 01:00:00,344.0,344.5363,340.0,340.4347
2021-04-03 01:15:00,340.467,341.019,338.4482,338.9897
2021-04-03 01:30:00,338.9658,339.8036,335.1857,336.7304
2021-04-03 01:45:00,336.7303,339.2636,334.1714,338.3821
2021-04-03 02:00:00,338.3906,338.6724,335.6,336.4973
2021-04-03 02:15:00,336.4789,339.7638,336.4789,339.4533
2021-04-03 02:30:00,339.4324,341.2672,337.7994,338.588
2021-04-03 02:45:00,338.588,339.3217,336.6602,339.2583
2021-04-03 03:00:00,339.3,339.5,337.7353,338.9552
2021-04-03 03:15:00,338.9847,339.6249,336.9,337.857
2021-04-03 03:30:00,337.8459,338.7717,336.6,338.1602
2021-04-03 03:45:00,338.1608,339.5647,337.7984,339.057
2021-04-03 04:00:00,338.9998,341.551,338.5661,341.4386
2021-04-03 04:15:00,341.4387,342.0,339.606,340.3725
2021-04-03 04:30:00,340.3737,342.0,339.986,341.5345
2021-04-03 04:45:00,341.6155,342.8576,341.4906,341.7855
2021-04-03 05:00:00,341.7734,342.08,340.0272,340.3954
2021-04-03 05:15:00,340.4033,341.9361,340.1602,341.4345
2021-04-03 05:30:00,341.5031,342.95,341.2497,341.5746
2021-04-03 05:45:00,341.5671,342.9211,340.7143,341.3039
2021-04-03 06:00:00,341.2908,341.9171,340.4081,341.1865
2021-04-03 06:15:00,341.2281,342.6302,340.7163,342.5185
2021-04-03 06:30:00,342.5001,344.47,341.6475,344.25
2021-04-03 06:45:00,344.2262,345.0,343.3807,344.6164
2021-04-03 07:00:00,344.6405,345.0,342.4428,343.3909
2021-04-03 07:15:00,343.3925,345.0,342.7764,344.2412
2021-04-03 07:30:00,344.3022,344.7822,343.7515,343.9561
2021-04-03 07:45:00,343.9647,344.0752,342.2244,342.5997
2021-04-03 08:00:00,342.5824,344.5,342.5369,343.3665
2021-04-03 08:15:00,343.3883,344.25,342.75,343.0897
2021-04-03 08:30:00,343.0704,343.1928,337.4885,338.5
2021-04-03 08:45:00,338.5226,341.3548,338.0,340.0449
2021-04-03 09:00:00,340.0756,340.6,336.2204,339.4205
2021-04-03 09:15:00,339.4421,341.6002,339.0,340.5016
2021-04-03 09:30:00,340.4978,341.2,340.0297,340.2805
2021-04-03 09:45:00,340.2808,340.9347,338.0432,340.928
2021-04-03 10:00:00,340.9281,341.8787,340.0,341.4112
2021-04-03 10:15:00,341.4043,343.0,340.8449,342.6175
2021-04-03 10:30:00,342.5731,343.0,341.2337,341.769
2021-04-03 10:45:00,341.7556,342.7641,340.9958,342.1855
2021-04-03 11:00:00,342.1539,345.9604,342.137,345.7464
2021-04-03 11:15:00,345.7165,345.9605,343.6597,343.8862
2021-04-03 11:30:00,343.8914,345.4999,343.7284,345.26
2021-04-03 11:45:00,345.26,346.3052,344.0666,345.9999
2021-04-03 12:00:00,345.9471,348.0,344.0527,347.8188
2021-04-03 12:15:00,347.8644,348.0,345.3348,346.4355
2021-04-03 12:30:00,346.4354,347.4,345.8,346.9164
2021-04-03 12:45:00,346.9163,349.0,346.6054,348.7446
2021-04-03 13:00:00,348.7446,349.1347,346.6883,347.8858
2021-04-03 13:15:00,347.8858,347.9524,346.1111,347.42
2021-04-03 13:30:00,347.4243,348.11,345.5405,346.0839
2021-04-03 13:45:00,346.0839,347.097,345.2,346.4679
2021-04-03 14:00:00,346.4592,347.3213,346.1333,346.3618
2021-04-03 14:15:00,346.4166,346.9858,345.6681,346.0425
2021-04-03 14:30:00,346.0799,347.0,345.9156,345.969
2021-04-03 14:45:00,345.9689,346.1684,342.0449,342.4768
2021-04-03 15:00:00,342.4768,344.5,340.6472,342.474
2021-04-03 15:15:00,342.474,344.3829,342.474,342.9984
2021-04-03 15:30:00,342.9983,343.6681,341.5001,342.373
2021-04-03 15:45:00,342.3645,343.1,338.5172,338.7522
2021-04-03 16:00:00,338.7992,342.462,336.9295,342.197
2021-04-03 16:15:00,342.1843,343.5572,340.9492,342.8111
2021-04-03 16:30:00,342.827,343.2855,341.049,341.1387
2021-04-03 16:45:00,341.1387,341.8787,337.6981,338.9061
2021-04-03 17:00:00,338.9104,339.051,333.9559,336.0474
2021-04-03 17:15:00,336.0406,336.0474,330.0001,333.5694
2021-04-03 17:30:00,333.7097,336.6184,330.5692,333.4097
2021-04-03 17:45:00,333.4136,334.2,330.4,331.1501
2021-04-03 18:00:00,331.15,333.0,323.7472,330.948
2021-04-03 18:15:00,330.948,334.5118,330.7571,334.2594
2021-04-03 18:30:00,334.2594,335.8566,333.6211,334.443
2021-04-03 18:45:00,334.4724,336.6928,333.7,336.6082
2021-04-03 19:00:00,336.5597,338.2081,335.3,336.6459
2021-04-03 19:15:00,336.6459,337.7551,335.9284,336.392
2021-04-03 19:30:00,336.392,336.5106,332.7466,333.4044
2021-04-03 19:45:00,333.4044,336.4461,333.0719,336.4078
2021-04-03 20:00:00,336.4397,336.4397,333.3441,334.417
2021-04-03 20:15:00,334.3307,334.4025,331.2186,333.235
2021-04-03 20:30:00,333.0773,334.7142,332.0,332.0
2021-04-03 20:45:00,332.0281,332.8386,327.2131,329.1661
2021-04-03 21:00:00,329.1661,331.1559,327.2747,328.0
2021-04-03 21:15:00,328.0008,329.0,325.7181,327.4642
2021-04-03 21:30:00,327.4642,330.0,325.8,326.7294
2021-04-03 21:45:00,326.9886,328.7409,320.6578,323.1815
2021-04-03 22:00:00,323.1734,323.1815,315.91,322.3034
2021-04-03 22:15:00,322.3034,324.8513,319.4909,319.7173
2021-04-03 22:30:00,319.718,322.7939,316.4087,321.9769
2021-04-03 22:45:00,321.8801,325.4487,321.5686,324.1944
2021-04-03 23:00:00,324.1862,325.9487,320.5352,325.125
2021-04-03 23:15:00,325.143,327.3532,324.5,326.207
2021-04-03 23:30:00,326.2624,326.2624,319.7523,323.2968
2021-04-03 23:45:00,323.3156,323.3483,320.5901,321.9497
2021-04-04 00:00:00,321.9597,323.1119,316.0,320.819
2021-04-04 00:15:00,320.6548,325.0,318.7714,324.99
2021-04-04 00:30:00,324.9901,326.4218,321.958,326.2479
2021-04-04 00:45:00,326.2479,326.99,322.0,322.9485
2021-04-04 01:00:00,322.9485,325.3896,320.83,325.1857
2021-04-04 01:15:00,325.218,327.0086,323.1861,326.4617
2021-04-04 01:30:00,326.3767,328.0,324.5875,326.9654
2021-04-04 01:45:00,326.9654,328.456,325.5309,327.779
2021-04-04 02:00:00,327.7778,332.1,327.6755,332.0719
2021-04-04 02:15:00,332.0673,335.0,331.4,334.691
2021-04-04 02:30:00,334.69,334.69,332.1616,332.7433
2021-04-04 02:45:00,332.7433,334.3706,332.0097,333.3151
2021-04-04 03:00:00,333.5255,334.0,332.1864,332.6808
2021-04-04 03:15:00,332.6807,332.8,329.8239,330.9646
2021-04-04 03:30:00,330.9646,332.3408,330.7525,331.3248
2021-04-04 03:45:00,331.3248,334.5,330.9363,334.0
2021-04-04 04:00:00,334.0,334.9565,332.328,332.8518
2021-04-04 04:15:00,332.9123,333.4485,332.0224,333.0788
2021-04-04 04:30:00,333.0981,333.5,330.4868,331.0624
2021-04-04 04:45:00,331.0624,332.6661,331.0624,332.3962
2021-04-04 05:00:00,332.4147,334.888,332.3539,333.4829
2021-04-04 05:15:00,333.4829,334.3486,332.5747,332.6811
2021-04-04 05:30:00,332.6436,332.9299,331.28,332.7843
2021-04-04 05:45:00,332.7843,335.0,332.3339,333.5806
2021-04-04 06:00:00,333.5452,334.4,331.9,332.0938
2021-04-04 06:15:00,332.1,333.2782,331.3511,333.1089
2021-04-04 06:30:00,333.1106,334.4239,332.58,332.896
2021-04-04 06:45:00,332.9436,334.7003,332.0651,334.5663
2021-04-04 07:00:00,334.5884,337.6178,334.3513,335.8737
2021-04-04 07:15:00,335.8821,337.6677,335.1419,336.9464
2021-04-04 07:30:00,336.9728,337.3502,335.4543,335.673
2021-04-04 07:45:00,335.6729,336.862,334.3178,336.5
2021-04-04 08:00:00,336.5,337.5,335.8277,336.5851
2021-04-04 08:15:00,336.5851,338.8261,336.5413,338.4872
2021-04-04 08:30:00,338.4872,341.0761,337.6431,340.8817
2021-04-04 08:45:00,340.8554,341.0271,338.7438,339.388
2021-04-04 09:00:00,339.388,345.0238,339.3879,343.4125
2021-04-04 09:15:00,343.2788,343.7161,342.4001,342.9033
2021-04-04 09:30:00,342.9298,343.3941,340.7183,342.84
2021-04-04 09:45:00,342.8062,346.2955,342.2612,345.8583
2021-04-04 10:00:00,345.8912,346.8697,343.0,343.0493
2021-04-04 10:15:00,343.0492,344.2721,342.5508,343.6545
2021-04-04 10:30:00,343.6415,344.4309,342.0,342.119
2021-04-04 10:45:00,342.1156,342.9,341.4828,341.8092
2021-04-04 11:00:00,341.8093,342.1788,339.1706,340.1913
2021-04-04 11:15:00,340.1731,341.9672,339.2413,340.7898
2021-04-04 11:30:00,340.7898,341.9998,338.7994,338.9532
2021-04-04 11:45:00,338.9325,340.3846,335.9511,337.6736
2021-04-04 12:00:00,337.7654,339.2586,334.5,338.5257
2021-04-04 12:15:00,338.5698,341.2999,338.0,339.4348
2021-04-04 12:30:00,339.4348,340.0,339.3126,339.9502
2021-04-04 12:45:00,339.9662,343.0,339.9501,340.4723
2021-04-04 13:00:00,340.4723,342.8773,340.4723,342.1935
2021-04-04 13:15:00,342.1963,344.7492,342.1352,343.3365
2021-04-04 13:30:00,343.3364,344.7,342.8335,343.5463
2021-04-04 13:45:00,343.5463,344.59,343.3001,343.693
2021-04-04 14:00:00,343.6931,346.8891,343.6931,346.2552
2021-04-04 14:15:00,346.2552,346.6499,343.9825,344.7762
2021-04-04 14:30:00,344.7761,345.3694,342.9041,344.0
2021-04-04 14:45:00,344.0,345.25,343.5716,344.9543
2021-04-04 15:00:00,344.9342,345.5998,343.8583,344.5432
2021-04-04 15:15:00,344.7087,347.7159,344.1,347.0438
2021-04-04 15:30:00,347.0439,348.36,344.0001,344.5877
2021-04-04 15:45:00,344.628,346.4273,343.4797,344.3994
2021-04-04 16:00:00,344.389,346.5956,343.3659,345.3544
2021-04-04 16:15:00,345.3544,345.6944,343.6825,344.163
2021-04-04 16:30:00,344.2031,345.3714,344.0,344.4243
2021-04-04 16:45:00,344.3806,346.0,344.2946,345.3536
2021-04-04 17:00:00,345.3592,348.0,345.3592,347.3332
2021-04-04 17:15:00,347.3332,351.9855,347.0698,351.8
2021-04-04 17:30:00,351.8429,351.9814,348.6,350.0991
2021-04-04 17:45:00,350.1415,350.9642,349.1866,350.2082
2021-04-04 18:00:00,350.2083,350.8,349.1392,349.6
2021-04-04 18:15:00,349.6001,350.5794,348.7302,349.903
2021-04-04 18:30:00,349.9185,350.68,349.2103,349.4012
2021-04-04 18:45:00,349.3872,349.9966,347.1914,347.7436
2021-04-04 19:00:00,347.7437,348.9169,345.708,346.1214
2021-04-04 19:15:00,346.128,347.4175,343.0,343.6127
2021-04-04 19:30:00,343.6126,345.8629,343.5539,344.9564
2021-04-04 19:45:00,344.9563,347.4764,344.7014,347.2496
2021-04-04 20:00:00,347.2496,348.7577,346.2083,347.5471
2021-04-04 20:15:00,347.659,349.4788,347.5486,348.2233
2021-04-04 20:30:00,348.2233,350.0,347.5553,349.5738
2021-04-04 20:45:00,349.5451,352.0,348.9502,351.7912
2021-04-04 21:00:00,351.7912,352.3275,349.4232,351.4654
2021-04-04 21:15:00,351.4821,351.9357,349.6774,350.4726
2021-04-04 21:30:00,350.4726,351.0,349.8469,350.236
2021-04-04 21:45:00,350.2489,351.284,348.6021,351.244
2021-04-04 22:00:00,351.2558,351.7261,347.7777,347.8426
2021-04-04 22:15:00,347.8925,349.1516,347.6883,349.0
2021-04-04 22:30:00,348.9999,349.9023,346.3002,346.7548
2021-04-04 22:45:00,346.7549,348.0434,345.4985,347.8086
2021-04-04 23:00:00,347.8086,349.5792,347.0769,349.0535
2021-04-04 23:15:00,349.0356,350.2024,348.4693,349.0263
2021-04-04 23:30:00,349.0163,349.4035,347.5868,348.2666
2021-04-04 23:45:00,348.2666,350.3999,348.22,348.8617
2021-04-05 00:00:00,348.8705,350.0,345.4343,345.7574
2021-04-05 00:15:00,345.7574,350.0,345.6499,347.8694
2021-04-05 00:30:00,347.8694,348.0412,345.3158,345.7414
2021-04-05 00:45:00,345.7223,346.5001,344.2,344.605
2021-04-05 01:00:00,344.6463,344.6464,341.66,343.4998
2021-04-05 01:15:00,343.5,345.8666,343.4999,345.8665
2021-04-05 01:30:00,345.8628,345.8666,344.0,345.3911
2021-04-05 01:45:00,345.3911,345.6731,343.1522,344.8493
2021-04-05 02:00:00,344.8493,345.3087,342.0,344.6776
2021-04-05 02:15:00,344.6996,345.3821,344.0,345.0228
2021-04-05 02:30:00,345.0428,347.4,344.3744,347.3005
2021-04-05 02:45:00,347.3005,347.5515,345.2221,345.9826
2021-04-05 03:00:00,345.9484,346.7777,344.5,346.2305
2021-04-05 03:15:00,346.219,346.9276,345.5406,346.7471
2021-04-05 03:30:00,346.7471,346.7472,345.8176,346.3809
2021-04-05 03:45:00,346.3808,346.82,344.0496,344.8003
2021-04-05 04:00:00,344.791,346.573,343.53,345.177
2021-04-05 04:15:00,345.2379,346.48,344.0386,346.3955
2021-04-05 04:30:00,346.3955,346.436,345.1,346.4319
2021-04-05 04:45:00,346.432,346.553,344.5362,344.83
2021-04-05 05:00:00,344.83,346.2238,344.2836,345.153
2021-04-05 05:15:00,345.153,345.5982,343.353,345.143
2021-04-05 05:30:00,345.1325,345.4292,341.0326,342.0323
2021-04-05 05:45:00,342.0322,342.0322,336.5517,337.0202
2021-04-05 06:00:00,337.0202,340.34,335.8442,338.5293
2021-04-05 06:15:00,338.5157,339.2425,336.0,339.2425
2021-04-05 06:30:00,339.2344,341.5,338.5001,341.0769
2021-04-05 06:45:00,341.0769,341.077,336.5,337.6915
2021-04-05 07:00:00,337.6712,341.2099,336.9999,340.9509
2021-04-05 07:15:00,340.9509,341.0,339.2193,340.0739
2021-04-05 07:30:00,340.0635,340.9527,338.2,339.8537
2021-04-05 07:45:00,339.8537,341.1688,339.1685,340.3646
2021-04-05 08:00:00,340.4044,341.4368,338.9632,340.5325
2021-04-05 08:15:00,340.524,340.5342,337.323,338.3979
2021-04-05 08:30:00,338.3979,340.0,338.2764,339.7509
2021-04-05 08:45:00,339.7508,341.2763,339.3216,340.9427
2021-04-05 09:00:00,340.9242,342.289,339.2854,342.1237
2021-04-05 09:15:00,342.1238,347.26,342.1,346.7552
2021-04-05 09:30:00,346.7347,348.361,345.7669,347.2867
2021-04-05 09:45:00,347.246,348.7009,346.94,348.2828
2021-04-05 10:00:00,348.3269,349.0594,347.2634,347.8206
2021-04-05 10:15:00,347.7756,348.5,346.5717,347.494
2021-04-05 10:30:00,347.4871,350.0,347.487,349.3835
2021-04-05 10:45:00,349.3791,360.7755,349.2444,360.6421
2021-04-05 11:00:00,360.5833,363.25,358.2851,360.2636
2021-04-05 11:15:00,360.2636,365.1908,359.4875,365.1665
2021-04-05 11:30:00,365.1664,367.5941,363.1722,364.5709
2021-04-05 11:45:00,364.6623,364.6913,359.0,363.2063
2021-04-05 12:00:00,363.2447,364.3844,361.1406,361.4139
2021-04-05 12:15:00,361.4138,362.9,359.6196,360.0387
2021-04-05 12:30:00,360.0386,365.6325,358.6236,364.4487
